Company,TypeName,Inches,screen_resolution,has_ips_panel,is_touchscreen,resolution_width,resolution_height,cpu_brand,cpu_name,cpu_speed,Ram,memory_type,primary_storage,gpu_brand,gpu_name,OpSys,Weight,Price,total_pixels
HP,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,,256,Intel, HD Graphics 520,windows,1.9,84129,2073600
Lenovo,2 in 1 Convertible,14,,1,1,1440,2560,Intel,Core i7,2.5,8,SSD,256,Intel, HD Graphics 520,windows,1.3,124622,3686400
lenovo,Notebook,15.6,,0,0,768,1366,Intel,Core i3,2,4,,1024,Intel, HD Graphics 520,,1.9,18062,1049088
HP,Notebook,15.6,,0,0,768,1366,AMD,E-Series 7110,1.8,4,,500,AMD, Radeon R2 Graphics,windows,,15824,1049088
Lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,HDD,1024,AMD, Radeon R5 M330,,2.3,31915,2073600
Dell,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.8,8,HDD,1024,Nvidia, GeForce GTX 1050Ti,windows,,63883,2073600
,Notebook,15.6,4k Ultra HD,1,1,2160,3840,Intel,Core i5,2.3,20,SSD,256,Nvidia, GeForce 960M,,2,119916,8294400
HP,Notebook,15.6,Full HD,0,0,1080,1920,AMD,A6-Series A6-9220,2.5,4,SSD,256,AMD, Radeon 520,windows,1.9,25515,2073600
MSI,Gaming,17.3,Full HD,0,0,,1920,Intel,Core i7,2.8,16,,256,Nvidia, GeForce GTX 1050 Ti,windows,2.7,79536,2073600
Lenovo,Ultrabook,14,Full HD,0,0,1080,1920,Intel,Core i7,2.6,12,,512,Intel, HD Graphics 520,windows,1.4,122491,2073600
Lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.3,,,1024,AMD, Radeon R5 M330,windows,2.5,42011,2073600
HP,2 in 1 Convertible,13.3,,0,1,1440,2560,Intel,Core i7,2.6,8,,512,Intel, HD Graphics 520,windows,1.5,108744,3686400
Lenovo,Ultrabook,14,Full HD,0,0,1080,1920,Intel,Core i7,2.6,8,,256,Intel, HD Graphics 520,windows,1.7,79867,2073600
msi,Gaming,14,Full HD,0,0,1080,1920,Intel,Core i7,2.6,16,Hybrid,256,Nvidia, GeForce GTX 970M,windows,1.7,94252,2073600
HP,Gaming,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.8,8,,1024,Nvidia, GeForce GTX 1050,windows,2.6,47899,2073600
lenovo,Notebook,15.6,,0,0,768,1366,Inetl,Core i3,2,8,HDD,1024,Intel, HD Graphics 520,windows,2.2,24456,1049088
HP,Notebook,15.6,,0,0,768,1366,Itenl,Core i5,2.3,4,,500,Intel, HD Graphics 520,,2.1,25414,1049088
Dell,Gaming,15.6,4k Ultra HD,0,0,2160,3840,Intel,Core i7,2.8,8,,128,Nvidia, GeForce GTX 1050 Ti,windows,2.6,79813,8294400
Lenovo,Notebook,15.6,Full HD,1,0,1080,1920,Itnel,Core i5,2.5,8,SSD,256,Intel, HD Graphics 620,windows,2,74059,2073600
,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i3,2,4,,1024,Nvidia, GeForce 920MX ,,2.2,24935,2073600
HP,Notebook,14,,0,0,768,1366,Intel,Celeron Dual,1.6,2,,32,Intel, HD Graphics 400,windows,1.4,13267,1049088
msi,Gaming,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.7,8,HDD,-1024,Nvidia, GeForce GTX 1050,windows,,44702,2073600
HP,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.5,8,,256,Intel, HD Graphics 520,windows,2,36177,2073600
HP,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,1.8,16,,512,Intel, UHD Graphics 620,windows,2.1,61752,2073600
asus,Notebook,15.6,,0,0,768,1366,Inetl,Celeron Dual,1.6,4,HDD,500,Intel, HD Graphics,windows,2.2,19660,1049088
Lenovo,Notebook,15.6,,0,0,768,1366,Intel,Core i5,2.3,10,,500,Intel, HD Graphics 520,,2.1,21205,1049088
lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Ientl,Core i7,2.7,8,HDD,1024,Nvidia, GeForce 940MX,,2.2,37776,2073600
Asus,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i3,2.4,4,,256,Intel, HD Graphics 620,windows,2,40972,2073600
Lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.5,4,,-1024,Intel, HD Graphics 520,windows,2.3,43956,2073600
Lenovo,Gaming,15.6,Full HD,1,0,1080,1920,Ientl,Core i7,2.6,16,SSD,512,Nvidia, GeForce GTX 960,windows,3.3,69530,2073600
MSI,Gaming,15.6,Full HD,0,0,1080,1920,Ientl,Core i7,2.6,16,Hybrid,128,Nvidia, GeForce GTX 970M,windows,1.9,114732,2073600
,Notebook,15.6,,0,0,768,1366,Intel,Core i3,2.3,4,HDD,500,Intel, HD Graphics 520,,2.1,34632,1049088
Lenovo,2 in 1 Convertible,14,,1,1,1440,2560,Intel,Core i5,2.3,,,256,Intel, HD Graphics 520,windows,1.4,87219,3686400
Lenovo,Ultrabook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.7,6,,256,Nvidia, GeForce 920M,windows,1.5,44276,2073600
Dell,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.7,8,,256,Nvidia, GeForce GT 940MX,linux,2,47686,2073600
Acer,Notebook,15.6,,0,0,768,1366,Ietnl,Celeron Dual,2,,,500,Intel, HD Graphics 500,windows,2.1,17742,1049088
hp,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.6,6,HDD,1024,Nvidia, GeForce GTX 960M,windows,2.2,42571,2073600
Asus,Gaming,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.6,8,Hybrid,256,Nvidia, GeForce GTX 960M,windows,2.6,48432,2073600
,2 in 1 Convertible,15.6,Full HD,0,1,1080,1920,Intel,Core i7,2.7,40,,512,Intel, HD Graphics 620,,2.1,62817,2073600
Acer,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,4,,256,Nvidia, GeForce 940MX,windows,2.2,36816,2073600
Dell,Ultrabook,13.3,Quad HD +,0,1,1800,3200,Intel,Core i5,2.4,20,,256,Intel, HD Graphics 520,linux,,58555,5760000
,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.8,16,Hybrid,256,Nvidia, GeForce GTX 1070,,4.2,138475,2073600
,Gaming,15.6,Full HD,1,0,1080,1920,Intel,Core i5,2.5,8,HDD,1024,Nvidia, GeForce GTX 1050,,2.4,43636,2073600
Samsung,2 in 1 Convertible,12.3,,1,1,1600,2400,Samsung,Cortex A72&A53,2,4,,32,ARM, Mali T860 MP4,other,1.2,35112,3840000
HP,Notebook,15.6,,0,0,768,1366,Ientl,Core i5,2.5,4,,500,Intel, HD Graphics 620,windows,1.9,25841,1049088
apple,Ultrabook,12,,1,0,1440,2304,Intel,Core M,1.1,8,,256,Intel, HD Graphics 5300,macos,0.9,61965,3317760
dell,2 in 1 Convertible,13.3,Full HD,1,1,1080,1920,Intel,Core i5,2.5,8,SSD,256,Intel, HD Graphics 620,windows,1.6,63883,2073600
HP,Notebook,15.6,Full HD,1,0,1080,1920,Itnel,Core i7,2.8,12,,128,Nvidia, GeForce GTX 1050,windows,,70703,2073600
,Notebook,15.6,,0,0,768,1366,Intel,Core i3,2,4,,1024,AMD, Radeon R5 M430,,1.9,-19607,1049088
Asus,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.6,,Hybrid,512,Nvidia, GeForce GTX 980M,windows,4.3,114552,2073600
Acer,Notebook,15.6,,0,0,768,1366,Itnel,Celeron Dual,2,10,,1024,Intel, HD Graphics 500,linux,2.1,14492,1049088
MSI,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.8,16,Hybrid,256,Nvidia, GeForce GTX 1060,windows,2.4,109165,2073600
Dell,Notebook,15.6,,0,0,768,1366,Inetl,Core i3,2,4,,128,AMD, Radeon R7 M440,windows,2.3,26587,1049088
,Notebook,15.6,,0,0,768,1366,Intel,Core i7,2.5,8,HDD,500,Nvidia, GeForce 920MX,,2.2,33513,1049088
Dell,Ultrabook,13.3,Quad HD +,0,1,1800,3200,Intel,Core i7,2.7,16,,512,Intel, HD Graphics 620,windows,1.2,-142790,5760000
Asus,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.6,8,,1024,Nvidia, GeForce GTX 1060,windows,2.2,62284,2073600
Dell,Notebook,15.6,Full HD,0,0,1080,1920,Inetl,Core i5,2.5,8,,256,AMD, Radeon R7 M445,windows,2.4,47366,2073600
hp,Notebook,15.6,,0,0,768,1366,Intel,Core i5,2.5,8,,256,Intel, HD Graphics 620,windows,1.9,30849,1049088
Lenovo,Notebook,15.6,,0,0,768,1366,AMD,E-Series 9000,2.2,4,,500,AMD, Radeon R2 Graphics,windows,2.2,15931,1049088
Acer,Notebook,17.3,,0,0,900,1600,Intel,Core i3,2,8,,1024,Nvidia, GeForce 940MX,windows,3.3,33513,1440000
Asus,Gaming,15.6,Full HD,0,0,,1920,Intel,Core i7,2.8,16,Hybrid,256,Nvidia, GeForce GTX 1070,windows,2.2,130483,2073600
apple,Ultrabook,12,,1,0,1440,2304,Intel,Core M,1.2,8,,512,Intel, HD Graphics 515,macos,0.9,68145,3317760
Asus,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.8,16,,128,Nvidia, GeForce GTX 1060,windows,2.2,93187,2073600
MSI,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.6,16,,256,Nvidia, GeForce GTX 1060,windows,2.4,103842,2073600
Dell,2 in 1 Convertible,15.6,Full HD,1,1,,1920,Intel,Core i5,2.5,8,,256,Intel, HD Graphics 620,windows,2.2,53227,2073600
Asus,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.8,16,,256,Nvidia, GeForce GTX 1060,windows,2.9,103843,2073600
,Netbook,11.6,,0,0,768,1366,Intel,Celeron Dual,1.5,2,,32,Intel, HD Graphics,,1.3,9271,1049088
Acer,Notebook,17.3,,0,0,900,1600,Intel,Core i3,2,4,,1024,Nvidia, GeForce 940MX,windows,3.3,31861,1440000
Lenovo,Notebook,17.3,,0,0,900,1600,Intel,Core i5,2.5,8,,1024,Intel, HD Graphics 620,,2.8,28718,1440000
lenovo,Gaming,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.6,8,,128,Nvidia, GeForce GTX 960<U+039C>,windows,2.6,67772,2073600
Acer,2 in 1 Convertible,14,Full HD,1,1,1080,1920,Intel,Core i7,1.3,8,,256,Intel, HD Graphics 615,windows,,61219,2073600
Lenovo,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.6,8,SSD,256,Intel, HD Graphics 520,windows,2.3,81465,2073600
,Gaming,15.6,Full HD,0,0,,1920,Intel,Core i7,2.6,8,,128,Nvidia, GeForce GTX 1060,,2.2,78647,2073600
,Notebook,15.6,Full HD,0,0,1080,1920,AMD,A12-Series 9720P,2.7,6,,1024,AMD, Radeon 530,,2.1,28185,2073600
,Ultrabook,12.5,Full HD,0,1,,1920,Intel,Core i5,2.4,8,,256,Intel, HD Graphics 520,,1.3,91288,2073600
Dell,2 in 1 Convertible,15,Full HD,0,1,1080,1920,Intel,Core i3,2.4,4,,500,Intel, HD Graphics 620,windows,2.1,27120,2073600
Asus,Notebook,15.6,,0,0,768,1366,Intel,Pentium Quad,1.6,4,,1024,Intel, HD Graphics 405,windows,2.7,16464,1049088
dell,Ultrabook,13.3,Quad HD +,0,1,1800,3200,Intel,Core i7,2.7,,,256,Intel, HD Graphics 620,windows,1.3,78695,5760000
dell,Notebook,15.6,,0,0,,1366,Intel,Core i5,2.5,4,,1024,Intel, HD Graphics 520,linux,2.2,27805,1049088
lenovo,Gaming,15.6,Full HD,1,1,1080,1920,Ietnl,Core i7,2.6,16,,128,Nvidia, GeForce GTX 960M,windows,2.6,54825,2073600
msi,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.8,8,Hybrid,128,Nvidia, GeForce GTX 1050,windows,2.2,61219,2073600
Lenovo,Netbook,12.5,Full HD,1,1,1080,1920,Itenl,Core i7,2.5,16,,512,Intel, HD Graphics 520,windows,1.3,87912,2073600
,Gaming,14,Full HD,0,0,1080,1920,Intel,Core i7,2.8,16,,1024,Nvidia, GeForce GTX 1060,,2,186427,2073600
,Notebook,15.6,,0,1,768,1366,Intel,Core i3,2.4,8,,1024,Intel, HD Graphics 620,,2.3,-24989,1049088
msi,Gaming,17.3,Full HD,0,0,1080,1920,Itenl,Core i7,2.8,,,256,Nvidia, GeForce GTX 1060,windows,2.7,85141,2073600
Apple,Ultrabook,11.6,,0,0,768,1366,Ietnl,Core i5,1.6,4,Flash Storage,256,Intel, HD Graphics 6000,macos,1.1,51096,1049088
,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i3,2,4,,1024,Intel, HD Graphics 520,,2.1,25468,2073600
hp,Ultrabook,14,,0,0,1440,2560,Intel,Core i7,2.5,,,256,Intel, HD Graphics 520,windows,1.5,117120,3686400
Dell,Notebook,15.6,,0,0,768,1366,Intel,Core i5,2.3,4,,500,Intel, HD Graphics 520,windows,2.2,39267,1049088
MSI,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.6,20,Hybrid,128,Nvidia, GeForce GTX 960M,windows,2.3,62284,2073600
lenovo,Notebook,13.3,Full HD,1,0,1080,1920,Intel,Core i7,2.7,16,,512,Intel, HD Graphics 620,windows,1.4,79867,2073600
Lenovo,Notebook,15.6,Full HD,0,0,1080,1920,AMD,A12-Series 9720P,3.6,6,SSD,256,AMD, Radeon 530,windows,2.2,31839,2073600
asus,Ultrabook,13.3,Full HD,0,0,1080,1920,Ietnl,Core i7,2.5,20,,256,Intel, HD Graphics 520,windows,1.5,68198,2073600
Acer,Notebook,15.6,,0,0,768,1366,Intel,Core i3,2,4,HDD,500,Intel, HD Graphics 520,linux,2.4,19277,1049088
Dell,2 in 1 Convertible,17.3,Full HD,0,1,1080,1920,Intel,Core i7,2.7,16,,512,Nvidia, GeForce 940MX,windows,2.8,-95851,2073600
HP,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i5,2.3,4,,256,Intel, HD Graphics 520,windows,1.5,58607,2073600
dell,Notebook,14,,0,0,768,1366,Intel,Core i5,2.5,4,HDD,500,Intel, HD Graphics 620,windows,1.6,46620,1049088
Asus,Gaming,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.6,16,,256,Nvidia, GeForce GTX 1070,windows,2.3,123876,2073600
Lenovo,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i5,2.5,8,,256,Intel, HD Graphics 620,,2.3,30529,2073600
Dell,2 in 1 Convertible,13.3,Quad HD +,0,1,1800,3200,Intel,Core i5,1.2,8,,256,Intel, HD Graphics 615,windows,1.2,96597,5760000
Dell,Notebook,15.6,,0,0,768,1366,Intel,Pentium Quad,1.6,4,,-500,Intel, HD Graphics,linux,2.2,17263,1049088
hp,Notebook,15.6,,0,0,768,1366,AMD,A6-Series 9220,2.5,4,,500,AMD, Radeon R4 Graphics,windows,1.9,21259,1049088
lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i3,2.3,,,128,Nvidia, GeForce 920MX,windows,2.4,30316,2073600
Lenovo,Notebook,14,Full HD,1,0,1080,1920,Ientl,Core i5,2.3,8,,256,Intel, HD Graphics 520,windows,,57116,2073600
Dell,Notebook,15.6,,0,0,768,1366,Itnel,Pentium Quad,1.6,4,HDD,500,Intel, HD Graphics,windows,2.2,23656,1049088
Asus,Notebook,15.6,,0,0,,1366,Intel,Celeron Dual,1.1,4,,-1024,Intel, HD Graphics 500,windows,2,18062,1049088
asus,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.6,16,,128,Nvidia, GeForce GTX 970M,windows,4,101232,2073600
dell,Notebook,15.6,,0,0,768,1366,Intel,Core i3,2,4,,500,Intel, HD Graphics 520,windows,2.3,26107,1049088
Lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.5,8,,1024,AMD, Radeon R5 M330,windows,2.3,47686,2073600
MSI,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.6,20,Hybrid,128,Nvidia, GeForce GTX 960M,windows,2.4,65481,2073600
lenovo,2 in 1 Convertible,14,Full HD,0,1,1080,1920,Ientl,Core i5,2.3,4,SSD,128,Intel, HD Graphics 520,windows,1.8,44383,2073600
,Ultrabook,13.3,Full HD,1,0,1080,1920,Intel,Core M,0.9,8,,512,Intel, HD Graphics 515,,1.2,38841,2073600
Dell,Notebook,15.6,,0,0,,1366,Intel,Core i3,2.4,15,,1024,Intel, HD Graphics 620,windows,2.3,-24456,1049088
Acer,Notebook,15.6,,0,0,768,1366,Intel,Celeron Dual,1.6,4,,500,Intel, HD Graphics 400,linux,2.4,15398,1049088
Dell,Notebook,15.6,,0,0,768,1366,Intel,Celeron Dual,1.6,2,,500,Intel, HD Graphics,windows,2.2,20193,1049088
Lenovo,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.6,8,,1024,Nvidia, GeForce GTX 960M,windows,2.6,47899,2073600
hp,Notebook,15.6,Full HD,0,0,1080,1920,AMD,A9-Series 9410,2.9,6,,1024,AMD, Radeon R7 M440,windows,2,29303,2073600
Dell,Notebook,15.6,,0,0,768,1366,Itnel,Core i7,2.7,,,1024,AMD, Radeon R5 M430,linux,2.3,42943,1049088
HP,Netbook,11.6,,0,0,,1366,Intel,Celeron Dual,1.6,2,Flash Storage,32,Intel, HD Graphics 400,windows,1.2,11136,1049088
Asus,Notebook,15.6,,0,0,768,1366,Intel,Core i7,2.5,4,,500,Nvidia, GeForce 920M,windows,2.2,38379,1049088
Lenovo,2 in 1 Convertible,14,Full HD,1,1,1080,1920,Intel,Core i7,2.5,4,,128,Intel, HD Graphics 520,windows,1.8,33993,2073600
lenovo,2 in 1 Convertible,13.3,Quad HD +,1,1,1800,3200,Intel,Core i7,2.5,16,,512,Intel, HD Graphics 520,windows,1.3,79867,5760000
Lenovo,Notebook,14,,0,0,768,1366,Intel,Celeron Dual,1.6,2,,64,Intel, HD Graphics,windows,1.5,12201,1049088
hp,Notebook,15.6,,0,0,768,1366,Intel,Core i7,2.5,6,,1024,AMD, Radeon R5 M330,windows,2.2,40706,1049088
,Notebook,15.6,,0,0,768,1366,Itenl,Celeron Dual,1.6,4,,500,Intel, HD Graphics,,2.2,19660,1049088
Asus,Ultrabook,13.3,Full HD,1,0,1080,1920,Intel,Core M,0.9,8,SSD,512,Intel, HD Graphics 515,windows,1.2,38841,2073600
dell,Notebook,15.6,,0,0,768,1366,Intel,Core i3,2.4,6,HDD,1024,Intel, HD Graphics 620,windows,2.3,-24456,1049088
Acer,Notebook,15.6,,0,0,768,1366,Intel,Celeron Dual,1.6,4,,500,Intel, HD Graphics 400,linux,2.4,15398,1049088
Dell,Notebook,15.6,,0,0,768,1366,Intel,Celeron Dual,1.6,,HDD,500,Intel, HD Graphics,windows,,-20193,1049088
Lenovo,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.6,8,HDD,1024,Nvidia, GeForce GTX 960M,windows,2.6,47899,2073600
HP,Notebook,15.6,Full HD,0,0,1080,1920,AMD,A9-Series 9410,2.9,6,,1024,AMD, Radeon R7 M440,windows,2,29303,2073600
Dell,Notebook,15.6,,0,0,768,1366,Intel,Core i7,2.7,8,HDD,1024,AMD, Radeon R5 M430,linux,2.3,42943,1049088
HP,Netbook,11.6,,0,0,768,1366,Ietnl,Celeron Dual,1.6,2,,-32,Intel, HD Graphics 400,windows,1.2,11136,1049088
Asus,Notebook,15.6,,0,0,768,1366,Intel,Core i7,2.5,4,HDD,500,Nvidia, GeForce 920M,windows,2.2,38379,1049088
lenovo,2 in 1 Convertible,14,Full HD,1,1,1080,1920,Intel,Core i7,2.5,4,,128,Intel, HD Graphics 520,windows,1.8,33993,2073600
lenovo,2 in 1 Convertible,13.3,Quad HD +,1,1,1800,3200,Intel,Core i7,2.5,16,SSD,512,Intel, HD Graphics 520,windows,1.3,79867,5760000
Lenovo,Notebook,14,,0,0,768,1366,Intel,Celeron Dual,1.6,2,,64,Intel, HD Graphics,windows,1.5,12201,1049088
HP,Notebook,15.6,,0,0,768,1366,Itnel,Core i7,2.5,6,,1024,AMD, Radeon R5 M330,windows,2.2,40706,1049088
Asus,Notebook,15.6,,0,0,768,1366,Intel,Celeron Dual,1.6,4,,500,Intel, HD Graphics,windows,2.2,19660,1049088
Asus,Ultrabook,13.3,Full HD,1,0,1080,1920,Intel,Core M,0.9,8,,512,Intel, HD Graphics 515,windows,1.2,38841,2073600
Dell,Notebook,15.6,,0,0,768,1366,Intel,Core i3,2.4,6,,1024,Intel, HD Graphics 620,windows,,24456,1049088
acer,Notebook,15.6,,0,0,768,1366,Intel,Celeron Dual,1.6,4,HDD,500,Intel, HD Graphics 400,linux,2.4,15398,1049088
Dell,Notebook,15.6,,0,0,768,1366,Intel,Celeron Dual,1.6,2,,500,Intel, HD Graphics,windows,2.2,20193,1049088
,Notebook,15.6,Full HD,1,0,1080,1920,Itenl,Core i7,2.6,8,,1024,Nvidia, GeForce GTX 960M,,2.6,47899,2073600
hp,Notebook,15.6,Full HD,0,0,,1920,AMD,A9-Series 9410,2.9,6,,1024,AMD, Radeon R7 M440,windows,2,29303,2073600
Dell,Notebook,15.6,,0,0,768,1366,Intel,Core i7,2.7,8,,1024,AMD, Radeon R5 M430,linux,2.3,42943,1049088
HP,Netbook,11.6,,0,0,768,1366,Intel,Celeron Dual,1.6,2,,32,Intel, HD Graphics 400,windows,1.2,11136,1049088
Asus,Notebook,15.6,,0,0,768,1366,Intel,Core i7,2.5,4,HDD,500,Nvidia, GeForce 920M,windows,2.2,38379,1049088
Lenovo,2 in 1 Convertible,14,Full HD,1,1,1080,1920,Inetl,Core i7,2.5,4,,128,Intel, HD Graphics 520,windows,1.8,33993,2073600
lenovo,2 in 1 Convertible,13.3,Quad HD +,1,1,1800,3200,Intel,Core i7,2.5,40,,512,Intel, HD Graphics 520,windows,1.3,79867,5760000
lenovo,Notebook,14,,0,0,768,1366,Intel,Celeron Dual,1.6,2,Flash Storage,64,Intel, HD Graphics,windows,1.5,12201,1049088
HP,Notebook,15.6,,0,0,,1366,Intel,Core i7,2.5,6,,1024,AMD, Radeon R5 M330,windows,2.2,40706,1049088
Asus,Notebook,15.6,,0,0,768,1366,Intel,Celeron Dual,1.6,4,,500,Intel, HD Graphics,windows,2.2,19660,1049088
toshiba,Notebook,15.6,Full HD,1,0,1080,1920,Itenl,Core i5,2.5,8,SSD,256,Intel, HD Graphics 620,windows,2,67026,2073600
lenovo,Notebook,15.6,,0,0,768,1366,Ientl,Core i3,2,8,HDD,1024,Intel, HD Graphics 520,windows,2.2,24456,1049088
msi,Gaming,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.8,16,,256,Nvidia, GeForce GTX 1060,windows,2.4,95851,2073600
HP,Workstation,17.3,,0,0,900,1600,Intel,Core i5,2.8,8,,500,Nvidia, Quadro M1200,windows,3.1,99154,1440000
hp,Netbook,11.6,,0,0,768,1366,Intel,Celeron Dual,1.6,4,Flash Storage,16,Intel, HD Graphics 400,other,1.2,20513,1049088
Asus,Notebook,15.6,,0,0,768,1366,Intel,Celeron Dual,1.1,4,,1024,Intel, HD Graphics 500,linux,2,14651,1049088
HP,Notebook,17.3,Full HD,0,0,1080,1920,AMD,A6-Series 9220,2.5,4,HDD,500,AMD, Radeon 530,windows,2.7,23390,2073600
Dell,Notebook,15.6,,0,0,768,1366,Intel,Core i5,2.5,12,,1024,Intel, HD Graphics 620,windows,2.3,34579,1049088
Lenovo,Notebook,15.6,,0,0,768,1366,Intel,Core i3,2,,,128,Intel, HD Graphics 520,windows,2.1,22857,1049088
HP,2 in 1 Convertible,13.3,4k Ultra HD,1,1,2160,3840,Ientl,Core i7,1.8,8,,512,Intel, UHD Graphics 620,windows,1.3,106507,8294400
Lenovo,Ultrabook,14,,1,0,1440,2560,Intel,Core i7,2.7,8,,512,Intel, HD Graphics 620,windows,,121585,3686400
Dell,Notebook,15.6,Full HD,0,0,1080,1920,Ientl,Core i5,1.6,8,,-256,AMD, Radeon 530,windows,2.2,42624,2073600
Dell,Notebook,15.6,,0,1,768,1366,Intel,Core i3,2.4,8,,1024,Intel, HD Graphics 620,windows,,24989,1049088
hp,Notebook,14,,0,0,768,1366,Intel,Core i5,2.5,4,,500,Intel, HD Graphics 620,windows,2.3,63350,1049088
hp,Notebook,15.6,Full HD,0,0,1080,1920,AMD,A9-Series 9410,2.9,6,,1024,AMD, Radeon R7 M440,windows,2,29303,2073600
Asus,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,4,HDD,-1024,Nvidia, GeForce 920,linux,2.1,27652,2073600
lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,4,,1024,Nvidia, GeForce 920MX,,2.2,26587,2073600
HP,Ultrabook,15.6,Full HD,0,0,1080,1920,Itenl,Core i7,2.7,8,SSD,512,Intel, HD Graphics 620,windows,1.8,74006,2073600
hp,2 in 1 Convertible,13.3,Full HD,0,1,1080,1920,Intel,Core i7,2.8,20,,256,Intel, HD Graphics 620,windows,1.3,136344,2073600
Lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,1.8,8,,256,Intel, UHD Graphics 620,windows,2.1,46886,2073600
hp,Notebook,15.6,Full HD,0,0,1080,1920,Itenl,Core i7,2.7,8,,256,Intel, HD Graphics 620,windows,1.8,69477,2073600
Dell,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,8,,256,AMD, Radeon R7 M445,windows,2.4,47366,2073600
Asus,Netbook,11.6,,0,0,768,1366,Intel,Celeron Dual,1.1,4,Flash Storage,64,Intel, HD Graphics 500,windows,1.2,18115,1049088
dell,Ultrabook,12.5,Full HD,0,0,1080,1920,Intel,Core i7,2.8,8,SSD,256,Intel, HD Graphics 620,windows,1.6,90043,2073600
Dell,Notebook,14,Full HD,0,0,1080,1920,Ietnl,Core i5,2.5,8,,256,Intel, HD Graphics 620,windows,1.6,45768,2073600
,2 in 1 Convertible,10.1,,1,1,1200,1920,Intel,Atom x5-Z8550,1.4,10,Flash Storage,64,Intel, HD Graphics 400,,0.7,34433,2304000
Samsung,2 in 1 Convertible,12.3,,1,1,1600,2400,Smsnaug,Cortex A72&A53,2,10,Flash Storage,32,ARM, Mali T860 MP4,other,1.2,35112,3840000
razer,Ultrabook,12.5,4k Ultra HD,1,1,2160,3840,Intel,Core i7,2.5,16,,512,Intel, HD Graphics 620,windows,1.3,95851,8294400
Lenovo,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.7,16,,256,Nvidia, GeForce GTX 980M,windows,4.6,146519,2073600
lenovo,Notebook,15.6,Full HD,0,0,1080,1920,AMD,A12-Series 9720P,3.6,12,SSD,512,AMD, Radeon 530,windows,2.2,50563,2073600
,Ultrabook,15.6,Full HD,1,0,1080,1920,Intel,Core i5,1.6,,,256,Intel, UHD Graphics 620,,1.9,58403,2073600
msi,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i5,2.5,8,,128,Nvidia, GeForce GTX 1050,windows,2.7,58342,2073600
lenovo,Notebook,14,Full HD,1,0,1080,1920,Intel,Core i5,2.6,8,SSD,256,Intel, HD Graphics 620,windows,1.3,87912,2073600
toshiba,Notebook,13.3,Full HD,0,0,1080,1920,Inetl,Core i5,2.5,8,,256,Intel, HD Graphics 620,windows,1.1,78588,2073600
